case_key,case_name,mc_mode,mc_iterations,repeat_id,elicitation_id,alternative,rank1_probability
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,0,APR1400,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,0,EPR1750,0.77
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,0,AP1000,0.05
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,0,BWRX300,0.16
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,0,RollsRoyceSMR,0.02
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,0,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,1,APR1400,0.06
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,1,EPR1750,0.06
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,1,AP1000,0.56
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,1,RollsRoyceSMR,0.07
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,1,NuScaleVOYGR6,0.25
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,2,APR1400,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,2,EPR1750,0.23
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,2,AP1000,0.77
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,2,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,0,APR1400,0.02
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,0,EPR1750,0.78
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,0,AP1000,0.12
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,0,BWRX300,0.07
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,0,RollsRoyceSMR,0.01
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,0,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,1,APR1400,0.08
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,1,EPR1750,0.05
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,1,AP1000,0.67
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,1,RollsRoyceSMR,0.04
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,1,NuScaleVOYGR6,0.16
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,2,APR1400,0.01
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,2,EPR1750,0.23
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,2,AP1000,0.76
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,3,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,0,APR1400,0.02
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,0,EPR1750,0.77
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,0,AP1000,0.05
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,0,BWRX300,0.12
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,0,RollsRoyceSMR,0.04
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,0,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,1,APR1400,0.1
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,1,EPR1750,0.07
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,1,AP1000,0.55
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,1,RollsRoyceSMR,0.07
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,1,NuScaleVOYGR6,0.21
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,2,APR1400,0.02
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,2,EPR1750,0.2
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,2,AP1000,0.78
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,100,4,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,0,APR1400,0.02
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,0,EPR1750,0.81
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,0,AP1000,0.05
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,0,BWRX300,0.08
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,0,RollsRoyceSMR,0.04
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,0,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,1,APR1400,0.07
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,1,EPR1750,0.075
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,1,AP1000,0.585
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,1,RollsRoyceSMR,0.05
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,1,NuScaleVOYGR6,0.22
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,2,APR1400,0.01
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,2,EPR1750,0.205
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,2,AP1000,0.785
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,0,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,0,APR1400,0.005
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,0,EPR1750,0.81
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,0,AP1000,0.07
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,0,BWRX300,0.08
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,0,RollsRoyceSMR,0.035
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,0,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,1,APR1400,0.1
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,1,EPR1750,0.08
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,1,AP1000,0.52
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,1,RollsRoyceSMR,0.055
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,1,NuScaleVOYGR6,0.245
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,2,APR1400,0.01
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,2,EPR1750,0.21
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,2,AP1000,0.78
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,1,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,0,APR1400,0.005
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,0,EPR1750,0.835
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,0,AP1000,0.065
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,0,BWRX300,0.07
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,0,RollsRoyceSMR,0.025
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,0,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,1,APR1400,0.06
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,1,EPR1750,0.07
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,1,AP1000,0.595
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,1,RollsRoyceSMR,0.06
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,1,NuScaleVOYGR6,0.215
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,2,APR1400,0.02
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,2,EPR1750,0.255
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,2,AP1000,0.725
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,2,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,0,APR1400,0.02
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,0,EPR1750,0.715
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,0,AP1000,0.075
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,0,BWRX300,0.15
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,0,RollsRoyceSMR,0.035
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,0,NuScaleVOYGR6,0.005
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,1,APR1400,0.075
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,1,EPR1750,0.085
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,1,AP1000,0.595
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,1,RollsRoyceSMR,0.075
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,1,NuScaleVOYGR6,0.17
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,2,APR1400,0.01
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,2,EPR1750,0.225
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,2,AP1000,0.765
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,3,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,0,APR1400,0.01
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,0,EPR1750,0.795
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,0,AP1000,0.095
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,0,BWRX300,0.075
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,0,RollsRoyceSMR,0.025
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,0,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,1,APR1400,0.06
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,1,EPR1750,0.08
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,1,AP1000,0.575
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,1,RollsRoyceSMR,0.07
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,1,NuScaleVOYGR6,0.215
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,2,APR1400,0.005
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,2,EPR1750,0.225
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,2,AP1000,0.77
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,200,4,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,0,APR1400,0.014
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,0,EPR1750,0.77
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,0,AP1000,0.084
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,0,BWRX300,0.098
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,0,RollsRoyceSMR,0.032
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,0,NuScaleVOYGR6,0.002
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,1,APR1400,0.066
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,1,EPR1750,0.09
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,1,AP1000,0.624
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,1,RollsRoyceSMR,0.046
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,1,NuScaleVOYGR6,0.174
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,2,APR1400,0.022
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,2,EPR1750,0.222
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,2,AP1000,0.756
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,0,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,0,APR1400,0.012
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,0,EPR1750,0.798
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,0,AP1000,0.074
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,0,BWRX300,0.094
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,0,RollsRoyceSMR,0.022
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,0,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,1,APR1400,0.07
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,1,EPR1750,0.094
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,1,AP1000,0.536
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,1,RollsRoyceSMR,0.068
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,1,NuScaleVOYGR6,0.232
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,2,APR1400,0.01
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,2,EPR1750,0.21
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,2,AP1000,0.78
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,1,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,0,APR1400,0.004
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,0,EPR1750,0.816
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,0,AP1000,0.078
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,0,BWRX300,0.084
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,0,RollsRoyceSMR,0.018
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,0,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,1,APR1400,0.072
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,1,EPR1750,0.088
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,1,AP1000,0.578
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,1,RollsRoyceSMR,0.058
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,1,NuScaleVOYGR6,0.204
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,2,APR1400,0.016
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,2,EPR1750,0.212
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,2,AP1000,0.772
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,2,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,0,APR1400,0.012
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,0,EPR1750,0.792
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,0,AP1000,0.072
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,0,BWRX300,0.098
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,0,RollsRoyceSMR,0.026
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,0,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,1,APR1400,0.062
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,1,EPR1750,0.086
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,1,AP1000,0.61
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,1,RollsRoyceSMR,0.046
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,1,NuScaleVOYGR6,0.196
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,2,APR1400,0.006
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,2,EPR1750,0.19
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,2,AP1000,0.804
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,3,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,0,APR1400,0.008
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,0,EPR1750,0.82
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,0,AP1000,0.084
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,0,BWRX300,0.058
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,0,RollsRoyceSMR,0.03
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,0,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,1,APR1400,0.066
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,1,EPR1750,0.094
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,1,AP1000,0.586
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,1,RollsRoyceSMR,0.044
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,1,NuScaleVOYGR6,0.21
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,2,APR1400,0.006
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,2,EPR1750,0.234
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,2,AP1000,0.76
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,500,4,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,0,APR1400,0.011
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,0,EPR1750,0.81
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,0,AP1000,0.059
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,0,BWRX300,0.096
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,0,RollsRoyceSMR,0.024
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,0,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,1,APR1400,0.067
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,1,EPR1750,0.08
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,1,AP1000,0.599
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,1,RollsRoyceSMR,0.046
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,1,NuScaleVOYGR6,0.208
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,2,APR1400,0.014
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,2,EPR1750,0.193
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,2,AP1000,0.793
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,0,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,0,APR1400,0.012
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,0,EPR1750,0.801
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,0,AP1000,0.061
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,0,BWRX300,0.088
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,0,RollsRoyceSMR,0.038
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,0,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,1,APR1400,0.065
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,1,EPR1750,0.085
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,1,AP1000,0.605
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,1,RollsRoyceSMR,0.045
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,1,NuScaleVOYGR6,0.2
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,2,APR1400,0.011
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,2,EPR1750,0.193
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,2,AP1000,0.796
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,1,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,0,APR1400,0.017
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,0,EPR1750,0.805
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,0,AP1000,0.068
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,0,BWRX300,0.082
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,0,RollsRoyceSMR,0.027
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,0,NuScaleVOYGR6,0.001
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,1,APR1400,0.066
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,1,EPR1750,0.079
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,1,AP1000,0.59
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,1,RollsRoyceSMR,0.053
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,1,NuScaleVOYGR6,0.212
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,2,APR1400,0.009
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,2,EPR1750,0.199
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,2,AP1000,0.792
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,2,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,0,APR1400,0.007
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,0,EPR1750,0.803
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,0,AP1000,0.07
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,0,BWRX300,0.095
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,0,RollsRoyceSMR,0.025
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,0,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,1,APR1400,0.074
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,1,EPR1750,0.087
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,1,AP1000,0.59
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,1,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,1,RollsRoyceSMR,0.047
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,1,NuScaleVOYGR6,0.202
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,2,APR1400,0.005
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,2,EPR1750,0.203
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,2,AP1000,0.792
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,2,BWRX300,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,2,RollsRoyceSMR,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,3,2,NuScaleVOYGR6,0.0
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,4,0,APR1400,0.012
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,4,0,EPR1750,0.819
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,4,0,AP1000,0.06
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,4,0,BWRX300,0.08
03,03-nuclear-reactor-hierarchical-uncertain,strict,1000,4,0,RollsRoyceSMR,0.029
